"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39385","43620","31686","16754","2319","133764"
"Peak Shortage (MW)","2379","218","1200","0","50","3847"
"Energy Met (MU)","808","999","700","327","36","2871"
"Hydro Gen(MU)","117","37","38","20","8","220"
"Wind Gen(MU)","6","20","13","----------","----------","39"
