"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.55","11.34","13.89","55.89","30.22"
"SR GRID","0.00","0.00","2.55","11.34","13.89","55.89","B. Frequency Profile (%)30.22"
