"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.043","0.00","1.30","6.19","7.49","75.69","16.82"
"SR GRID","0.043","0.00","1.30","6.19","7.49","75.69","16.82"
