"Share of RES in total generation (%)","9.50","7.10","18.67","0.21","0.09","9.39"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.49","11.49","32.20","5.56","15.52","19.32"
