"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","180.5","-224.5","129.2","-88.7","2.9","-0.6"
"Actual(MU)","176.4","-222.5","129.1","-81.1","2.0","3.9"
"O/D/U/D(MU)","-4.1","2.0","-0.1","7.6","-0.9","4.5"
