"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8873","1475","208.5","103.8","0.4","129"
"","Haryana","8515","0","187.2","87.4","-1.2","293"
"","Rajasthan","7172","2531","173.9","43.6","12.2","854"
"","Delhi","5113","21","109.9","82.3","-1.7","183"
"","UP","11663","3405","266.4","133.9","-0.3","450"
"","Uttarakhand","1542","245","34.0","15.2","1.4","184"
"","HP","1313","0","26.6","1.4","0.8","109"
"","J&K","1680","100","35.0","16.1","4.0","283"
"","Chandigarh","325","0","6.3","5.3","1.0","100"
"WR","Chhattisgarh","3203","42","70.3","20.9","-1.2","187"
"","Gujarat","11875","0","265.2","94.2","-2.9","320"
"","MP","6881","0","147.5","84.6","1.1","602"
"","Maharashtra","15557","545","330.5","94.5","-0.4","877"
"","Goa","354","0","7.3","8.0","-1.0","60"
"","DD","264","0","5.9","5.5","0.4","52"
"","DNH","656","0","15.4","14.8","0.6","42"
"","Essar steel","310","0","6.6","7.4","-0.8","11"
"SR","Andhra Pradesh","5382","0","116.0","17.9","-3.9","282"
"","Telangana","5595","400","127.9","66.5","3.8","376"
"","Karnataka","6567","450","133.0","6.4","-1.3","613"
"","Kerala","3173","75","58.0","30.8","1.9","276"
"","Tamil Nadu","12600","0","267.0","62.6","0.0","317"
"","Pondy","297","45","6.3","6.3","0.0","34"
"ER","Bihar","1847","250","41.0","36.6","1.9","395"
"","DVC","2170","350","51.5","-5.3","3.0","365"
"","Jharkhand","934","0","19.3","10.0","1.7","165"
"","Odisha","3508","0","68.8","14.4","-0.3","298"
"","West Bengal","6819","500","140.5","46.8","2.7","320"
"","Sikkim","94","0","1.3","1.0","0.3","40"
"NER","Arunachal Pradesh","112","2","1.9","2.0","-0.1","28"
"","Assam","1119","247","22.7","13.9","2.0","242"
"","Manipur","122","2","1.9","2.2","-0.3","41"
"","Meghalaya","240","8","4.3","-0.4","-0.2","33"
"","Mizoram","65","10","1.1","1.1","0.0","16"
"","Nagaland","102","0","1.9","1.5","-0.2","22"
"","Tripura","226","0","3.5","1.4","0.0","53"
