"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","309.7","-255.4","26.6","-82.5","8.0","6.3"
"Actual(MU)","308.8","-263.5","19.7","-71.5","8.9","2.5"
"O/D/U/D(MU)","-0.8","-8.1","-6.8","11.0","1.0","-3.8"
