"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","515","1101","483","372","6","2477"
"Hydro","122","22","41","48","16","249"
"Nuclear","33","16","46","0","0","95"
"Gas, Naptha & Diesel","41","53","15","0","25","134"
"RES (Wind, Solar, Biomass & Others)","16","58","103","1","0","177"
"Total","727","1250","686","421","47","3131"
