"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8607","0","196.2","122.1","1.0","905"
"","Haryana","7306","0","156.5","108.6","-0.5","501"
"","Rajasthan","7356","0","169.0","63.6","-6.8","39"
"","Delhi","5364","0","109.5","80.8","-1.5","288"
"","UP","10962","1595","233.4","108.7","-0.7","409"
"","Uttarakhand","1490","220","32.7","19.7","1.2","152"
"","HP","1175","0","24.6","2.6","-1.8","306"
"","J&K","1475","100","29.1","16.0","-0.3","163"
"","Chandigarh","345","0","6.3","5.7","0.6","96"
"WR","Chhattisgarh","2572","8","56.3","17.4","-2.8","56"
"","Gujarat","10603","44","227.9","57.5","2.3","263"
"","MP","5325","7","109.4","45.4","-1.4","54"
"","Maharashtra","14771","110","317.5","101.3","0.6","506"
"","Goa","345","0","7.5","6.0","1.0","75"
"","DD","262","0","6.1","5.4","0.7","72"
"","DNH","579","1","13.3","13.5","-0.1","25"
"SR","Andhra Pradesh","10001","1000","221.9","81.6","1.9","354"
"","Karnataka","7438","500","145.9","18.2","0.7","213"
"","Kerala","2662","0","47.9","26.9","2.3","403"
"","Tamil Nadu","11375","566","256.0","74.3","0.4","351"
"","Pondy","311","0","6.5","7.0","-0.6","16"
"ER","Bihar","2036","400","43.9","44.2","-0.3","180"
"","DVC","2435","385","52.5","-26.5","3.6","480"
"","Jharkhand","954","0","18.0","13.3","-2.7","100"
"","Odisha","3314","0","69.8","14.7","0.9","400"
"","West Bengal","6476","13","125.9","34.2","4.5","510"
"","Sikkim","81","0","1.0","0.6","0.4","30"
"NER","Arunachal Pradesh","93","12","1.2","1.4","-0.2","36"
"","Assam","1079","121","20.7","13.9","1.4","197"
"","Manipur","115","2","1.4","2.0","-0.6","19"
"","Meghalaya","250","5","4.4","1.2","-0.1","55"
"","Mizoram","68","2","1.0","1.1","-0.2","14"
"","Nagaland","95","2","1.7","1.4","-0.1","19"
"","Tripura","207","2","3.0","1.3","0.1","48"
