"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43229","46894","33703","17730","2215","143771"
"Peak Shortage (MW)","2275","312","1950","0","201","4738"
"Energy Met (MU)","925","1105","820","369","39","3258"
"Hydro Gen(MU)","166","49","66","55","16","352"
"Wind Gen(MU)","3","17","7","----------","----------","27"
