"Share of RES in total generation (%)","9.05","6.87","19.41","0.22","0.12","9.56"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.71","10.83","30.14","7.31","9.00","19.65"
