"","NR","WR","SR","ER","NER","All India"
"Coal","466","1213","601","462","9","2750"
"Lignite","27","16","38","0","0","82"
"Hydro","145","25","69","35","4","279"
"Nuclear","28","31","32","0","0","91"
"Gas, Naptha & Diesel","31","38","17","0","28","115"
"RES (Wind, Solar, Biomass & Others)","69","98","182","1","0","350"
"Total","766","1422","939","498","40","3667"
