"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","45110","46585","40476","18266","2409","152846"
"Peak Shortage (MW)","555","67","0","0","62","684"
"Energy Met (MU)","948","1070","934","360","43","3356"
"Hydro Gen(MU)","107","31","69","33","8","249"
"Wind Gen(MU)","2","27","28","----------","----------","57"
"Solar Gen (MU)*","2.82","13.82","37.58","0.60","0.02","55"
"Energy Shortage (MU)","20.3","0.0","1.5","0.0","0.5","22.4"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","47310","51720","43560","18710","2480","156799"
