"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5474","0","113.9","62.2","-0.6","402"
"","Haryana","7206","0","129.9","89.3","-2.5","245"
"","Rajasthan","8679","0","196.9","43.8","1.1","268"
"","Delhi","4653","0","96.1","76.5","-1.6","354"
"","UP","13613","875","277.3","127.9","1.8","567"
"","Uttarakhand","1892","0","39.0","26.6","0.9","287"
"","HP","1203","0","23.9","13.3","-0.1","167"
"","J&K","2006","502","42.9","20.4","-1.6","171"
"","Chandigarh","251","0","5.0","5.2","0.3","20"
"WR","Chhattisgarh","3776","0","88.2","30.9","-2.2","309"
"","Gujarat","13397","0","304.8","56.0","-1.1","322"
"","MP","7906","0","174.6","90.1","-2.5","496"
"","Maharashtra","19239","0","424.5","129.5","-1.9","577"
"","Goa","460","0","9.9","8.9","0.9","83"
"","DD","304","0","6.8","6.8","0.0","33"
"","DNH","719","0","16.6","17.0","-0.4","-2"
"","Essar steel","549","0","11.5","10.9","0.5","189"
"SR","Andhra Pradesh","7061","0","159.3","22.1","3.0","765"
"","Telangana","6486","0","146.7","103.0","-1.1","108"
"","Karnataka","9104","600","207.0","60.2","-0.4","358"
"","Kerala","3844","0","70.2","55.5","0.6","171"
"","Tamil Nadu","14507","0","333.9","142.1","0.4","436"
"","Pondy","355","0","7.5","8.1","-0.6","20"
"ER","Bihar","3533","50","69.0","57.2","2.4","430"
"","DVC","3087","0","65.1","-35.6","-1.0","280"
"","Jharkhand","1154","0","24.2","14.0","2.1","300"
"","Odisha","3856","0","82.3","24.0","1.2","250"
"","West Bengal","7820","0","160.3","43.4","2.0","320"
"","Sikkim","82","0","1.4","1.4","0.0","25"
"NER","Arunachal Pradesh","104","2","1.7","2.6","-0.9","54"
"","Assam","1132","179","17.5","12.0","1.7","198"
"","Manipur","116","9","1.5","1.8","-0.3","24"
"","Meghalaya","265","0","4.2","0.4","0.8","124"
"","Mizoram","79","1","1.3","1.4","-0.1","11"
"","Nagaland","106","2","1.8","1.8","0.0","38"
"","Tripura","226","12","3.5","2.4","-0.5","54"
