"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40817","36863","32205","15881","1769","127535"
"Peak Shortage (MW)","4930","903","1081","513","409","7836"
"Energy Met (MU)","943","860","725","325","35","2888"
"Hydro Gen(MU)","276","109","118","85","23","610"
"Wind Gen(MU)","20","29","36","----------","----------","85"
