"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","44693","38045","31933","14987","1985","131643"
"Peak Shortage (MW)","1570","265","1410","744","256","4245"
"Energy Met (MU)","1068","897","773","316","36","3090"
"Hydro Gen(MU)","291","26","52","46","7","422"
"Wind Gen(MU)","24","85","120","----------","----------","229"
