"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38846","42685","31809","16443","2248","132031"
"Peak Shortage (MW)","1559","430","1000","406","55","3450"
"Energy Met (MU)","818","992","733","330","36","2910"
"Hydro Gen(MU)","123","26","45","18","9","221"
"Wind Gen(MU)","2","28","7","----------","----------","37"
