"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.029","0.00","0.00","2.65","2.65","79.51","17.84"
"SR GRID","0.029","0.00","0.00","2.65","2.65","79.51","17.84"
