"Share of RES in total generation (%)","4.70","3.23","19.61","0.01","0.09","6.96"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.35","8.19","34.20","25.16","46.82","23.09"
