"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10185","0","234.3","122.7","0.8","133"
"","Haryana","8665","86","194.6","134.8","-2.3","154"
"","Rajasthan","8787","0","196.1","61.2","0.6","242"
"","Delhi","6156","0","129.5","104.7","-0.5","217"
"","UP","15501","1060","344.7","155.9","1.1","417"
"","Uttarakhand","1889","40","40.9","20.9","0.9","259"
"","HP","1306","0","27.6","5.9","0.7","93"
"","J&K","1781","445","32.9","19.5","-4.1","102"
"","Chandigarh","349","0","7.0","6.4","0.3","69"
"WR","Chhattisgarh","3398","0","79","30","3","488"
"","Gujarat","13033","5","280","46","-1","264"
"","MP","6750","0","146","115","1","407"
"","Maharashtra","15974","7","351","92","0","866"
"","Goa","413","0","8","8","0","47"
"","DD","304","0","7","7","0","46"
"","DNH","743","0","17","17","0","31"
"","Essar steel","577","0","12","12","1","197"
"SR","Andhra Pradesh","5518","0","116","14.1","3.1","557"
"","Telangana","5332","0","108","62.2","-2.0","348"
"","Karnataka","7008","0","140","47.1","-4.6","492"
"","Kerala","3202","0","58","40.4","1.9","262"
"","Tamil Nadu","13254","0","279","120.0","-1.0","544"
"","Pondy","324","0","7","7.6","-0.7","7"
"ER","Bihar","3606","150","76","71.2","-1.4","210"
"","DVC","2717","0","63","-25.5","0.9","205"
"","Jharkhand","1073","0","22","16.7","-0.3","80"
"","Odisha","3928","0","80","30.3","0.8","320"
"","West Bengal","7912","0","156","43.2","0.8","180"
"","Sikkim","92","0","1","1.5","0.1","34"
"NER","Arunachal Pradesh","92","10","2","2.1","0.0","33"
"","Assam","1460","96","31","21.7","3.8","249"
"","Manipur","147","0","2","2.1","0.0","37"
"","Meghalaya","288","0","5","-0.2","0.9","76"
"","Mizoram","75","1","1","1.1","0.1","21"
"","Nagaland","119","0","2","2.2","-0.2","46"
"","Tripura","258","0","4","3.3","1.2","93"
