"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40446","45825","32826","15873","2107","137077"
"Peak Shortage (MW)","808","246","1200","0","117","2371"
"Energy Met (MU)","874","1070","806","346","34","3131"
"Hydro Gen(MU)","156","56","52","53","15","332"
"Wind Gen(MU)","3","6","9","----------","----------","18"
