"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","316.9","-284.7","32.9","-62.0","-3.0","0.1"
"Actual(MU)","304.3","-289.8","42.1","-61.1","-1.0","-5.7"
"O/D/U/D(MU)","-12.7","-5.1","9.2","0.9","2.0","-5.8"
