"Share of RES in total generation (%)","7.55","11.17","32.46","0.36","0.05","13.43"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","42.36","14.15","41.93","17.42","31.41","29.53"
