"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.60","9.16","19.46","30.28","55.05","14.68"
"SR GRID","0.00","1.60","9.16","19.46","30.28","55.05","B. Frequency Profile (%)14.68"
