"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5764","0","117.8","70.1","0.1","229"
"","Haryana","6221","0","112.9","81.8","-1.5","282"
"","Rajasthan","7866","0","178.4","63.2","1.3","301"
"","Delhi","4355","0","88.2","62.8","0.7","251"
"","UP","12009","1440","260.1","111.6","0.7","472"
"","Uttarakhand","1701","75","35.7","23.2","1.2","198"
"","HP","1230","0","25.0","11.6","-0.7","142"
"","J&K","1881","376","39.5","22.7","3.1","378"
"","Chandigarh","231","0","4.7","4.7","0.3","16"
"WR","Chhattisgarh","3429","0","80.8","28.4","-0.2","547"
"","Gujarat","13766","0","305.8","59.4","1.3","288"
"","MP","7302","0","153.0","86.4","0.4","517"
"","Maharashtra","18801","49","420.5","120.7","-1.8","438"
"","Goa","428","0","9.4","7.8","1.0","116"
"","DD","289","0","5.7","6.6","-0.9","65"
"","DNH","715","0","16.6","16.8","0.2","37"
"","Essar steel","404","0","8.2","8.1","0.2","108"
"SR","Andhra Pradesh","5862","0","126.8","20.7","0.2","613"
"","Telangana","5614","141","125.3","79.3","-1.0","414"
"","Karnataka","8071","300","165.1","27.8","2.9","527"
"","Kerala","2824","30","62.9","38.4","1.6","333"
"","Tamil Nadu","11951","200","269.7","108.0","-1.3","398"
"","Pondy","339","0","6.8","7.2","-0.4","31"
"ER","Bihar","2494","0","51.9","50.7","-2.0","225"
"","DVC","2255","0","49.0","-15.2","-0.7","198"
"","Jharkhand","940","0","17.9","11.7","-3.2","85"
"","Odisha","3559","0","69.8","18.7","3.7","425"
"","West Bengal","6674","0","111.1","32.6","-0.8","305"
"","Sikkim","86","0","1.5","1.2","0.2","20"
"NER","Arunachal Pradesh","94","4","1.2","2.6","-1.4","42"
"","Assam","1150","152","19.3","13.4","1.4","281"
"","Manipur","107","8","0.9","2.5","-1.6","20"
"","Meghalaya","275","25","3.0","3.9","-1.2","55"
"","Mizoram","75","5","1.1","1.2","-0.1","20"
"","Nagaland","93","2","1.8","1.8","0.0","12"
"","Tripura","220","5","2.2","0.8","-0.2","31"
