"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38520","41859","32233","14953","1956","129521"
"Peak Shortage (MW)","2233","465","1322","300","268","4588"
"Energy Met (MU)","862","1000","757","301","30","2950"
"Hydro Gen(MU)","197","36","54","34","12","332"
"Wind Gen(MU)","7","43","12","----------","----------","61"
