"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","134.5","-118.9","56.0","-68.8","-2.4","0.4"
"Actual(MU)","126.6","-123.0","57.0","-61.5","-1.0","-1.9"
"O/D/U/D(MU)","-7.9","-4.1","1.0","7.2","1.4","-2.4"
