"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.30","4.44","4.75","72.82","22.43"
"SR GRID","0.00","0.00","0.30","4.44","4.75","72.82","22.43"
