"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8507","0","188.4","87.6","-0.6","143"
"","Haryana","8351","0","163.4","123.5","-2.3","73"
"","Rajasthan","9460","0","210.7","56.1","-1.8","86"
"","Delhi","5065","0","102.9","86.0","0.2","188"
"","UP","13457","770","276.8","114.4","1.3","405"
"","Uttarakhand","1942","0","38.9","13.6","2.6","278"
"","HP","1289","0","25.8","9.2","1.6","167"
"","J&K","1796","449","33.3","19.3","-0.1","207"
"","Chandigarh","253","0","5.1","5.3","-0.2","25"
"WR","Chhattisgarh","3050","0","69.5","19.8","3.5","317"
"","Gujarat","14369","50","314.3","79.4","-4.9","312"
"","MP","7296","0","156.2","82.7","-2.3","183"
"","Maharashtra","17461","0","361.7","116.5","3.6","427"
"","Goa","396","0","7.9","7.0","0.4","36"
"","DD","324","0","7.3","6.5","0.7","86"
"","DNH","757","0","17.5","17.6","-0.1","115"
"","Essar steel","605","0","12.4","11.9","0.6","221"
"SR","Andhra Pradesh","6542","0","141.7","21.6","0.0","418"
"","Telangana","5738","0","117.6","59.8","0.3","279"
"","Karnataka","8271","0","177.3","69.5","3.7","688"
"","Kerala","3445","0","65.2","50.7","0.7","188"
"","Tamil Nadu","14536","0","317.2","141.2","2.6","625"
"","Pondy","338","0","7.2","7.5","-0.3","36"
"ER","Bihar","3265","0","66.8","64.4","2.3","300"
"","DVC","2793","0","62.6","-27.5","-0.6","100"
"","Jharkhand","1046","0","20.6","16.4","-1.7","70"
"","Odisha","3682","0","72.9","20.8","0.3","80"
"","West Bengal","8033","0","145.9","44.1","2.7","400"
"","Sikkim","91","0","1.4","1.3","0.1","15"
"NER","Arunachal Pradesh","110","5","2.0","2.0","0.0","11"
"","Assam","1552","68","26.7","18.7","2.3","294"
"","Manipur","139","1","2.0","1.8","0.2","20"
"","Meghalaya","233","0","5.2","-0.7","1.5","78"
"","Mizoram","71","5","1.2","1.0","0.2","20"
"","Nagaland","106","3","1.9","1.6","0.2","12"
"","Tripura","274","0","4.1","3.3","0.9","109"
