"","NR","WR","SR","ER","NER"
"Schedule(MU)","98.3","-82.8","32.8","-51.4","5.6"
"Actual(MU)","118.3","-104.7","36.5","-56.4","7.6"
"O/D/U/D(MU)","20.0","-21.9","3.7","-5.0","2.0"
