"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4618","0","88.1","52.2","0.5","287"
"","Haryana","5255","0","92.6","59.7","-6.9","137"
"","Rajasthan","8844","0","186.9","54.9","0.2","298"
"","Delhi","3114","0","57.2","46.8","0.9","263"
"","UP","11821","80","245.0","109.4","-2.8","148"
"","Uttarakhand","1758","0","32.4","23.3","1.1","161"
"","HP","1389","0","25.4","21.1","0.8","115"
"","J&K","2064","516","41.0","34.2","0.6","275"
"","Chandigarh","179","0","3.2","3.2","0.3","20"
"WR","Chhattisgarh","3468","0","81.1","32.4","-1.9","271"
"","Gujarat","13176","0","296.6","74.1","3.8","494"
"","MP","8533","0","179.9","102.8","-2.5","454"
"","Maharashtra","18292","4","396.3","112.8","0.8","604"
"","Goa","453","0","9.5","8.3","0.6","111"
"","DD","304","0","6.9","6.6","0.3","76"
"","DNH","708","0","16.5","16.6","-0.1","132"
"","Essar steel","646","0","10.0","9.3","0.7","169"
"SR","Andhra Pradesh","6931","0","153.6","18.0","1.7","503"
"","Telangana","6126","0","139.5","79.8","0.8","587"
"","Karnataka","9149","600","202.6","63.1","3.6","355"
"","Kerala","3596","0","70.4","47.8","2.8","275"
"","Tamil Nadu","13812","0","307.2","142.8","2.5","536"
"","Pondy","313","0","6.9","6.9","0.0","40"
"ER","Bihar","3241","150","63.9","62.1","-0.4","120"
"","DVC","2621","0","60.3","-24.1","-0.2","90"
"","Jharkhand","945","0","22.5","11.6","1.0","150"
"","Odisha","3952","0","73.5","22.6","1.0","200"
"","West Bengal","7413","0","131.6","31.5","0.2","210"
"","Sikkim","89","0","1.3","1.2","0.1","25"
"NER","Arunachal Pradesh","113","2","1.9","1.5","0.4","39"
"","Assam","1325","64","21.6","14.5","2.5","159"
"","Manipur","152","1","2.4","2.2","0.2","27"
"","Meghalaya","321","0","5.2","4.0","0.0","85"
"","Mizoram","86","2","1.3","1.0","0.3","33"
"","Nagaland","113","1","2.3","1.5","0.8","53"
"","Tripura","233","1","3.4","0.8","0.7","47"
