"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36091","37277","30436","14572","1788","120164"
"Peak Shortage (MW)","1940","479","1220","122","244","4005"
"Energy Met (MU)","768","893","708","281","32","2681"
"Hydro Gen(MU)","108","60","81","16","8","273"
"Wind Gen(MU)","3","16","22","----------","----------","40"
