"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4726","0","99.6","54.5","-0.6","204"
"","Haryana","6679","0","107.9","79.1","-1.8","205"
"","Rajasthan","8178","0","181.2","50.7","1.8","243"
"","Delhi","3573","0","77.3","66.3","-0.8","117"
"","UP","12933","200","277.0","107.0","0.9","413"
"","Uttarakhand","1741","0","35.4","26.1","1.0","157"
"","HP","1236","0","24.2","14.5","1.6","148"
"","J&K","2073","518","42.9","30.8","2.7","300"
"","Chandigarh","197","0","3.8","3.9","0.3","21"
"WR","Chhattisgarh","3657","0","86.8","31.7","0.3","302"
"","Gujarat","13473","0","301.2","71.7","2.7","670"
"","MP","8198","0","178.1","112.9","-1.9","232"
"","Maharashtra","18997","0","423.2","126.5","4.1","985"
"","Goa","514","50","9.2","7.6","1.2","141"
"","DD","301","0","6.6","6.5","0.2","42"
"","DNH","722","0","16.5","16.9","-0.4","7"
"","Essar steel","632","0","13.7","12.7","1.0","167"
"SR","Andhra Pradesh","6900","0","154.6","25.9","3.7","504"
"","Telangana","6401","0","147.3","86.2","2.0","412"
"","Karnataka","8980","0","195.0","54.0","-0.7","334"
"","Kerala","3584","0","72.0","52.4","2.2","185"
"","Tamil Nadu","13937","0","322.2","157.8","0.5","527"
"","Pondy","341","0","7.5","7.8","-0.3","12"
"ER","Bihar","3329","150","68.0","63.9","-0.4","225"
"","DVC","2823","0","66.0","-36.3","-1.4","185"
"","Jharkhand","1156","0","24.7","12.2","1.8","165"
"","Odisha","4012","0","80.7","22.9","1.6","210"
"","West Bengal","7461","0","148.8","46.0","1.3","190"
"","Sikkim","49","0","0.9","1.1","-0.2","20"
"NER","Arunachal Pradesh","94","7","1.4","1.8","-0.4","40"
"","Assam","1328","105","21.9","15.5","3.0","353"
"","Manipur","121","6","1.8","2.0","-0.1","17"
"","Meghalaya","270","0","4.4","2.3","0.3","27"
"","Mizoram","75","4","1.3","1.2","0.1","34"
"","Nagaland","114","4","1.6","1.7","-0.2","56"
"","Tripura","259","0","3.6","2.9","0.2","59"
