"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.34","9.36","9.70","73.13","17.18"
"SR GRID","0.00","0.00","0.34","9.36","9.70","73.13","17.18"
