"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","187.0","-237.4","111.8","-68.1","2.5","-4.2"
"Actual(MU)","191.4","-249.8","117.9","-61.5","3.8","1.8"
"O/D/U/D(MU)","4.4","-12.4","6.1","6.6","1.3","6.0"
