"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","5.94","10.98","17.45","34.41","47.50","18.09"
"SR GRID","0.00","5.94","10.98","17.45","34.41","47.50","18.09"
