"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.11","10.47","11.59","66.75","21.67"
"SR GRID","0.00","0.00","1.11","10.47","11.59","66.75","21.67"
