"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.58","2.65","3.23","52.56","44.21"
"SR GRID","0.00","0.00","0.58","2.65","3.23","52.56","B. Frequency Profile (%)44.21"
