"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39415","41832","32307","16560","2278","132392"
"Peak Shortage (MW)","1867","578","500","292","48","3285"
"Energy Met (MU)","831","967","763","329","38","2927"
"Hydro Gen(MU)","118","36","48","16","7","225"
"Wind Gen(MU)","2","31","33","----------","----------","66"
