"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.15","6.17","24.73","31.05","56.46","12.49"
"SR GRID","0.00","0.15","6.17","24.73","31.05","56.46","B. Frequency Profile (%)12.49"
