"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.19","3.41","14.13","17.73","45.75","36.52"
"SR GRID","0.00","0.19","3.41","14.13","17.73","45.75","B. Frequency Profile (%)36.52"
