"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4493","0","85.5","46.0","-0.6","167"
"","Haryana","5540","0","104.2","62.7","0.7","380"
"","Rajasthan","9873","0","197.4","76.9","3.1","351"
"","Delhi","3048","0","56.2","43.1","0.7","281"
"","UP","10754","665","231.7","110.9","0.8","497"
"","Uttarakhand","1693","0","32.1","21.6","2.9","223"
"","HP","1323","0","23.4","16.9","0.7","82"
"","J&K","1996","499","40.3","30.1","0.3","375"
"","Chandigarh","180","0","3.4","3.3","0.3","18"
"WR","Chhattisgarh","3033","96","64.2","17.6","-1.6","316"
"","Gujarat","11547","0","252.8","40.1","-1.1","487"
"","MP","9900","0","216.4","137.9","-4.8","450"
"","Maharashtra","19972","39","409.1","109.1","-1.9","272"
"","Goa","408","0","8.6","7.8","0.3","46"
"","DD","285","0","6.2","6.3","0.0","43"
"","DNH","685","0","15.8","16.1","-0.2","19"
"","Essar steel","384","0","6.8","6.5","0.3","228"
"SR","Andhra Pradesh","4750","0","96.8","19.4","0.8","392"
"","Telangana","5765","0","119.6","75.4","-4.2","372"
"","Karnataka","7289","500","157.4","31.5","2.0","375"
"","Kerala","3302","125","61.0","43.0","2.8","471"
"","Tamil Nadu","10795","0","212.2","81.5","5.8","621"
"","Pondy","259","0","5.0","5.5","-0.5","26"
"ER","Bihar","3277","0","63.0","63.3","-2.5","160"
"","DVC","2436","0","55.7","-7.6","-2.5","120"
"","Jharkhand","986","0","23.6","12.3","-1.0","80"
"","Odisha","3229","0","67.2","23.5","1.6","195"
"","West Bengal","6936","0","128.3","26.2","1.9","140"
"","Sikkim","97","0","1.5","0.8","0.7","38"
"NER","Arunachal Pradesh","108","2","1.9","1.5","0.4","43"
"","Assam","1295","34","21.6","16.2","1.6","241"
"","Manipur","150","0","2.6","2.5","0.1","21"
"","Meghalaya","310","1","5.4","4.4","-0.5","30"
"","Mizoram","84","1","1.3","1.2","0.1","28"
"","Nagaland","112","2","1.9","1.5","0.3","36"
"","Tripura","214","1","3.5","0.7","0.6","61"
