"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4723","0","88.9","32.9","-0.8","153","0.0"
"","Haryana","6162","0","111.8","53.7","0.0","168","0.0"
"","Rajasthan","10237","0","196.4","52.9","1.3","328","0.0"
"","Delhi","3838","0","61.5","43.7","-0.2","213","0.0"
"","UP","14427","0","292.3","101.3","1.8","931","0.0"
"","Uttarakhand","1854","0","32.6","20.3","-1.9","47","0.0"
"","HP","1493","0","26.3","21.0","-0.2","136","0.0"
"","J&K","2102","525","44.5","41.1","-1.6","58","10.5"
"","Chandigarh","194","0","3.2","3.5","-0.4","24","0.0"
"WR","Chhattisgarh","3292","0","70.8","4.4","-0.9","96","0.0"
"","Gujarat","14538","0","296.8","66.3","2.1","508","0.0"
"","MP","9962","0","231.3","137.3","-1.5","387","0.0"
"","Maharashtra","19499","0","401.7","117.8","-0.6","517","0.0"
"","Goa","399","0","9.2","8.0","0.6","35","0.0"
"","DD","302","0","6.9","6.1","0.9","69","0.0"
"","DNH","725","0","17.1","16.8","0.3","54","0.0"
"","Essar steel","582","0","11.5","11.4","0.1","184","0.0"
"SR","Andhra Pradesh","7666","0","158.6","55.3","-0.1","515","0.0"
"","Telangana","7975","0","158.9","75.8","-1.9","428","0.0"
"","Karnataka","8657","0","187.0","72.5","1.0","440","0.0"
"","Kerala","3184","0","59.9","48.4","1.3","181","0.0"
"","Tamil Nadu","12641","0","263.9","125.0","2.2","427","0.0"
"","Pondy","297","0","6.0","6.9","-0.8","23","0.0"
"ER","Bihar","3764","100","62.5","58.0","-2.0","345","0.3"
"","DVC","2999","0","66.7","-33.5","-0.7","325","0.0"
"","Jharkhand","1112","0","24.3","13.6","1.2","175","0.5"
"","Odisha","3964","0","74.4","36.4","4.3","425","0.0"
"","West Bengal","5581","0","94.1","9.1","2.4","405","0.0"
"","Sikkim","91","0","1.4","1.5","-0.1","20","0.0"
"NER","Arunachal Pradesh","136","0","2.2","1.8","0.4","21","0.0"
"","Assam","1352","8","21.8","15.7","1.4","84","2.0"
"","Manipur","181","0","2.3","2.5","-0.2","3","0.0"
"","Meghalaya","275","0","6.0","2.8","-0.3","27","0.0"
"","Mizoram","89","0","1.6","1.0","0.4","10","0.0"
"","Nagaland","131","1","2.7","1.7","0.5","33","0.0"
"","Tripura","207","0","2.9","0.2","1.6","55","0.2"
