"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","41829","43989","34389","17218","2251","139676"
"Peak Shortage (MW)","521","33","0","272","22","848"
"Energy Met (MU)","858","1045","834","323","39","3100"
"Hydro Gen(MU)","110","17","41","23","13","203"
"Wind Gen(MU)","26","82","90","----------","----------","198"
"Solar Gen (MU)*","3.14","14.82","36.95","0.64","0.02","56"
"Energy Shortage (MU)","10.5","0.0","0.0","0.8","2.2","13.6"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","43216","48790","38740","17045","2353","143950"
