"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.57","6.05","6.62","67.94","25.44"
"SR GRID","0.00","0.00","0.57","6.05","6.62","67.94","25.44"
