"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","172.0","-169.2","75.1","-83.5","5.5","-0.1"
"Actual(MU)","168.2","-185.5","76.3","-69.7","9.3","-1.4"
"O/D/U/D(MU)","-3.8","-16.3","1.2","13.8","3.8","-1.3"
