"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.050","0.24","0.86","9.12","10.22","74.83","14.95"
"SR GRID","0.050","0.24","0.86","9.12","10.22","74.83","14.95"
