"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","190.6","-194.7","45.6","-49.7","7.4","-0.8"
"Actual(MU)","174.2","-187.8","44.2","-43.1","10.0","-2.5"
"O/D/U/D(MU)","-16.4","6.9","-1.4","6.6","2.6","-1.7"
