"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","3903","0","69.5","54.7","-2.8","105","0.0"
"","Haryana","4032","0","69.1","62.9","0.2","260","0.0"
"","Rajasthan","10319","0","173.4","27.9","-4.9","353","0.0"
"","Delhi","2292","0","45.6","34.4","-0.3","250","0.0"
"","UP","10920","0","223.1","117.4","-0.9","518","0.0"
"","Uttarakhand","1236","0","24.3","12.3","0.1","249","0.0"
"","HP","1116","0","19.7","12.9","-0.5","102","0.0"
"","J&K(UT) and Ladakh(UT)","2274","568","47.9","40.8","-1.1","179","11.2"
"","Chandigarh","162","0","2.8","3.0","-0.3","14","0.0"
"WR","Chhattisgarh","2711","0","69.6","24.2","-2.3","247","0.0"
"","Gujarat","12267","0","253.8","80.7","-1.7","559","0.0"
"","MP","10143","0","195.8","92.4","-1.3","459","0.0"
"","Maharashtra","19785","0","430.1","126.4","-1.8","630","0.0"
"","Goa","398","0","8.8","8.4","-0.1","44","0.0"
"","DD","272","0","3.9","3.8","0.1","17","0.0"
"","DNH","753","0","12.5","12.5","0.0","66","0.0"
"","Essar steel","713","0","5.8","6.1","-0.3","299","0.0"
"SR","Andhra Pradesh","9112","0","189.2","85.8","0.6","381","0.0"
"","Telangana","11138","0","222.6","116.0","0.9","734","0.0"
"","Karnataka","12753","0","248.6","84.9","1.2","748","0.0"
"","Kerala","3963","0","81.1","63.7","2.0","207","0.0"
"","Tamil Nadu","14596","0","326.4","178.3","0.6","701","0.0"
"","Pondy","341","0","7.1","7.5","-0.4","44","0.0"
"ER","Bihar","3493","0","66.1","61.7","-2.8","350","0.0"
"","DVC","2651","0","51.5","-28.3","0.9","315","0.0"
"","Jharkhand","1223","0","23.9","16.2","-1.0","353","0.0"
"","Odisha","3653","0","72.4","14.1","-0.1","344","0.0"
"","West Bengal","5606","0","101.1","24.2","0.7","255","0.0"
"","Sikkim","88","0","1.1","1.5","-0.4","4","0.0"
"NER","Arunachal Pradesh","112","3","2.1","2.1","0.0","29","0.0"
"","Assam","1219","74","20.7","15.4","0.4","149","0.5"
"","Manipur","186","3","2.5","2.5","0.0","26","0.0"
"","Meghalaya","323","4","5.4","3.6","0.2","66","0.1"
"","Mizoram","103","4","1.6","1.3","0.0","19","0.0"
"","Nagaland","108","3","2.0","1.9","0.1","11","0.0"
"","Tripura","221","13","3.4","1.3","0.3","39","0.0"
