"Share of RES in total generation (%)","11.20","7.39","17.03","0.30","0.13","9.58"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.95","12.05","33.57","6.02","18.00","21.08"
