"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","147.3","-162.0","88.5","-78.4","3.9","-0.7"
"Actual(MU)","143.5","-176.4","91.7","-68.5","2.5","-7.2"
"O/D/U/D(MU)","-3.8","-14.4","3.2","9.9","-1.4","-6.5"
