"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6606","0","145.8","78.9","1.7","208"
"","Haryana","7495","0","142.2","91.6","-1.7","210"
"","Rajasthan","9663","0","209.3","56.9","0.5","258"
"","Delhi","5226","0","106.9","88.9","-0.3","223"
"","UP","14410","750","320.7","145.0","0.3","310"
"","Uttarakhand","1877","40","38.5","23.3","-0.5","158"
"","HP","1257","0","26.1","8.7","0.6","288"
"","J&K","2262","566","46.1","23.1","4.9","503"
"","Chandigarh","270","0","5.5","5.4","0.3","28"
"WR","Chhattisgarh","3190","0","75.4","21.5","1.3","466"
"","Gujarat","14252","0","316.1","84.1","3.9","577"
"","MP","7762","46","169.3","109.9","-0.8","270"
"","Maharashtra","19025","0","429.0","129.1","3.5","620"
"","Goa","429","0","9.5","7.5","1.6","110"
"","DD","301","0","6.7","6.3","0.4","50"
"","DNH","735","0","17.1","17.2","-0.1","20"
"","Essar steel","536","0","11.0","11.4","-0.4","145"
"SR","Andhra Pradesh","7125","0","150.1","22.3","-1.2","639"
"","Telangana","5840","0","127.9","75.9","-1.2","201"
"","Karnataka","8152","0","176.9","55.5","1.9","517"
"","Kerala","3042","0","67.6","54.2","1.5","342"
"","Tamil Nadu","14105","0","322.9","148.3","5.1","577"
"","Pondy","361","0","7.9","8.0","-0.1","5"
"ER","Bihar","3473","250","65.4","60.0","0.8","0"
"","DVC","3363","0","61.8","-34.2","0.6","0"
"","Jharkhand","961","0","20.8","12.9","2.2","0"
"","Odisha","3660","0","77.7","25.8","0.9","0"
"","West Bengal","6934","0","135.2","39.6","-2.3","0"
"","Sikkim","87","0","1.3","1.2","0.0","0"
"NER","Arunachal Pradesh","93","1","1.7","2.0","-0.3","13"
"","Assam","1337","121","22.1","17.5","1.2","241"
"","Manipur","120","18","1.9","1.9","0.1","18"
"","Meghalaya","282","0","4.3","2.4","-0.2","7"
"","Mizoram","64","1","1.3","1.0","0.2","18"
"","Nagaland","102","1","2.0","2.0","-0.1","10"
"","Tripura","193","0","2.0","3.1","-1.2","39"
