"","NR","WR","SR","ER","NER","All India"
"Coal","513","1243","584","433","8","2781"
"Lignite","19","15","52","0","0","86"
"Hydro","181","36","81","49","3","350"
"Nuclear","23","31","34","0","0","88"
"Gas, Naptha & Diesel","17","51","18","0","24","110"
"RES (Wind, Solar, Biomass & Others)","66","79","157","1","0","303"
"Total","820","1455","925","483","34","3718"
