"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36947","37680","30877","13777","1605","120886"
"Peak Shortage (MW)","1490","507","3862","503","322","6684"
"Energy Met (MU)","855","875","728","310","29","2797"
"Hydro Gen(MU)","204","49","43","47","13","356"
"Wind Gen(MU)","10","42","68","----------","----------","120"
