"Share of RES in total generation (%)","5.82","2.71","15.24","0.38","0.08","6.03"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.15","8.85","41.92","14.10","24.97","22.32"
