"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","204.2","-197.5","52.6","-72.1","12.7","-0.1"
"Actual(MU)","196.6","-193.0","44.1","-60.4","12.6","0.0"
"O/D/U/D(MU)","-7.5","4.5","-8.5","11.7","-0.1","0.1"
