"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5491","0","113.1","63.9","0.3","186"
"","Haryana","6257","0","126.5","82.1","-0.7","151"
"","Rajasthan","9885","0","211.3","64.4","2.1","375"
"","Delhi","3217","0","61.2","49.2","2.1","265"
"","UP","12094","1605","252.5","112.2","3.3","533"
"","Uttarakhand","1813","0","34.9","24.7","2.0","155"
"","HP","1389","0","25.4","21.0","0.5","136"
"","J&K","2036","509","43.1","33.8","1.7","194"
"","Chandigarh","183","0","3.4","3.4","0.3","13"
"WR","Chhattisgarh","3597","96","83.8","33.7","0.1","153"
"","Gujarat","12875","32","294.3","75.2","5.8","292"
"","MP","9070","8","188.7","113.5","-1.7","283"
"","Maharashtra","18175","4","392.6","116.1","0.4","443"
"","Goa","463","0","9.5","8.3","0.5","30"
"","DD","298","0","6.7","6.5","0.1","56"
"","DNH","714","0","16.7","16.4","0.3","38"
"","Essar steel","482","0","10.0","9.1","1.0","185"
"SR","Andhra Pradesh","6983","0","152.8","21.1","0.6","349"
"","Telangana","6221","0","141.3","83.8","0.0","244"
"","Karnataka","9026","0","201.2","64.1","1.4","426"
"","Kerala","3713","0","71.3","50.6","1.8","187"
"","Tamil Nadu","14298","0","305.6","141.4","0.8","340"
"","Pondy","317","0","6.8","6.9","-0.1","46"
"ER","Bihar","3387","150","63.3","60.6","0.4","0"
"","DVC","2679","160","59.4","-23.5","-0.1","0"
"","Jharkhand","956","0","22.4","11.6","0.9","0"
"","Odisha","3938","0","75.5","24.1","1.2","0"
"","West Bengal","7207","0","132.9","31.5","2.6","0"
"","Sikkim","104","0","1.7","1.3","0.3","0"
"NER","Arunachal Pradesh","108","0","2.1","1.5","0.6","44"
"","Assam","1292","34","22.2","14.3","3.1","224"
"","Manipur","154","1","2.4","2.2","0.2","29"
"","Meghalaya","300","0","5.2","4.3","-0.2","83"
"","Mizoram","83","1","1.4","1.0","0.3","36"
"","Nagaland","101","1","2.0","1.5","0.4","37"
"","Tripura","232","1","3.1","0.8","0.4","60"
