"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.027","0.00","0.00","3.10","3.10","79.00","17.89"
"SR GRID","0.027","0.00","0.00","3.10","3.10","79.00","17.89"
