"Share of RES in total generation (%)","8.19","8.25","26.96","0.44","0.36","11.80"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","46.11","18.89","47.86","26.23","39.56","34.61"
