"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.032","0.00","0.00","3.40","3.40","78.29","18.31"
"SR GRID","0.032","0.00","0.00","3.40","3.40","78.29","18.31"
