"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36922","41237","32488","16525","2038","129209"
"Peak Shortage (MW)","3452","176","1143","0","229","5000"
"Energy Met (MU)","887","977","726","366","34","2989"
"Hydro Gen(MU)","278","33","55","44","14","424"
"Wind Gen(MU)","16","62","35","----------","----------","113"
