"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4936","0","99.2","53.7","1.0","225"
"","Haryana","5957","43","114.4","66.6","-0.6","126"
"","Rajasthan","9297","0","197.9","55.4","4.2","741"
"","Delhi","3461","0","66.5","43.7","-0.4","227"
"","UP","9890","2600","226.5","87.7","1.9","458"
"","Uttarakhand","1494","275","30.1","19.2","2.0","188"
"","HP","1305","0","23.9","15.3","1.2","154"
"","J&K","1878","0","36.8","24.1","4.0","334"
"","Chandigarh","190","0","3.5","3.3","0.1","33"
"WR","Chhattisgarh","3096","18","64.7","10.6","-0.1","271"
"","Gujarat","11558","36","262.6","44.0","-1.2","333"
"","MP","7948","0","191.8","108.9","-1.3","421"
"","Maharashtra","19529","819","387.1","119.5","0.8","459"
"","Goa","398","0","7.8","6.8","0.6","124"
"","DD","268","0","6.0","6.0","-0.1","31"
"","DNH","578","0","15.3","14.0","1.4","52"
"","Essar steel","355","0","6.9","0.0","6.9","69"
"SR","Andhra Pradesh","5417","400","122.4","26.9","2.2","259"
"","Telangana","6603","700","126.2","60.8","1.0","341"
"","Karnataka","7450","450","149.2","17.3","1.4","365"
"","Kerala","3021","450","60.1","26.6","2.1","350"
"","Tamil Nadu","10941","1129","237.1","69.2","1.2","364"
"","Pondy","295","20","5.8","5.9","-0.1","30"
"ER","Bihar","2707","400","51.6","51.1","-1.4","305"
"","DVC","2505","100","56.5","-13.7","-0.2","456"
"","Jharkhand","1036","0","22.0","10.7","-0.5","89"
"","Odisha","3645","0","70.7","17.4","0.5","385"
"","West Bengal","6924","0","122.6","24.6","1.8","403"
"","Sikkim","84","0","1.6","1.3","0.3","30"
"NER","Arunachal Pradesh","102","0","1.9","1.6","0.3","39"
"","Assam","1215","45","22.0","14.0","2.2","172"
"","Manipur","130","1","2.0","2.2","-0.2","40"
"","Meghalaya","267","2","4.3","2.3","-0.4","58"
"","Mizoram","69","0","1.2","1.1","0.1","17"
"","Nagaland","114","1","2.1","1.4","0.2","30"
"","Tripura","206","2","2.6","0.8","-0.4","33"
