"","NR","WR","SR","ER","NER","All India"
"Coal","505","1175","499","465","9","2653"
"Lignite","20","18","53","0","0","91"
"Hydro","121","26","64","23","3","238"
"Nuclear","14","31","36","0","0","81"
"Gas, Naptha & Diesel","26","33","18","0","28","105"
"RES (Wind, Solar, Biomass & Others)","74","64","196","1","0","335"
"Total","761","1348","866","489","40","3503"
