"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","101.3","-98.1","45.6","-60.0","12.5","1.4"
"Actual(MU)","105.9","-106.5","46.2","-56.0","8.3","-2.1"
"O/D/U/D(MU)","4.6","-8.4","0.6","3.9","-4.2","-3.5"
